start, end, subpop
18094687.0, 18095931.0, 0.3385
18095931.0, 18114113.0, 0.3385
18114113.0, 18119254.0, 0.3385
18119254.0, 18120698.0, 0.337
18120698.0, 18123218.0, 0.3095
18123218.0, 18127029.0, 0.3095
18127029.0, 18127522.0, 0.3155
18127522.0, 18130181.0, 0.3155
18130181.0, 18130655.0, 0.3155
18130655.0, 18143319.0, 0.319
18143319.0, 18146648.0, 0.319
18146648.0, 18153577.0, 0.319
18153577.0, 18159892.0, 0.3175
18159892.0, 18160552.0, 0.316
18160552.0, 18166426.0, 0.331
18166426.0, 18171228.0, 0.3305
18171228.0, 18179197.0, 0.3305
18179197.0, 18181165.0, 0.3305
18181165.0, 18181726.0, 0.3385
18181726.0, 18182610.0, 0.343
18182610.0, 18185919.0, 0.343
18185919.0, 18186438.0, 0.3435
18186438.0, 18192848.0, 0.344
18192848.0, 18193316.0, 0.344
18193316.0, 18208312.0, 0.3445
18208312.0, 18223686.0, 0.3425
18223686.0, 18226048.0, 0.3405
18226048.0, 18228252.0, 0.345
18228252.0, 18230795.0, 0.345
18230795.0, 18231889.0, 0.345
18231889.0, 18240731.0, 0.345
18240731.0, 18244784.0, 0.345
18244784.0, 18248207.0, 0.33
18248207.0, 18249444.0, 0.2835
18249444.0, 18279992.0, 0.284
18279992.0, 18288037.0, 0.3185
18288037.0, 18289792.0, 0.3185
18289792.0, 18300026.0, 0.271
18300026.0, 18300401.0, 0.271
18300401.0, 18316795.0, 0.271
18316795.0, 18327651.0, 0.2685
18327651.0, 18345576.0, 0.265
18345576.0, 18349001.0, 0.265
18349001.0, 18349227.0, 0.265
18349227.0, 18350848.0, 0.265
18350848.0, 18353786.0, 0.2715
18353786.0, 18358202.0, 0.273
18358202.0, 18363812.0, 0.273
18363812.0, 18365846.0, 0.238
18365846.0, 18371914.0, 0.2225
18371914.0, 18377532.0, 0.2205
18377532.0, 18399039.0, 0.2205
18399039.0, 18402037.0, 0.2185
18402037.0, 18405215.0, 0.215
18405215.0, 18408975.0, 0.2155
18408975.0, 18411759.0, 0.2155
18411759.0, 18412042.0, 0.2155
18412042.0, 18415214.0, 0.207
18415214.0, 18420710.0, 0.207
18420710.0, 18429947.0, 0.2075
18429947.0, 18433245.0, 0.209
18433245.0, 18441617.0, 0.2085
18441617.0, 18443631.0, 0.2085
18443631.0, 18448980.0, 0.208
18448980.0, 18449614.0, 0.208
18449614.0, 18453792.0, 0.208
18453792.0, 18460867.0, 0.208
18460867.0, 18463896.0, 0.208
18463896.0, 18476535.0, 0.2065
18476535.0, 18484666.0, 0.2065
18484666.0, 18497277.0, 0.236
18497277.0, 18502875.0, 0.2365
18502875.0, 18510876.0, 0.2365
18510876.0, 18514684.0, 0.2365
18514684.0, 18520575.0, 0.2365
18520575.0, 18522309.0, 0.251
18522309.0, 18525988.0, 0.266
18525988.0, 18559927.0, 0.266
18559927.0, 18567408.0, 0.266
18567408.0, 18568250.0, 0.2655
18568250.0, 18573426.0, 0.2655
18573426.0, 18575723.0, 0.2655
18575723.0, 18584746.0, 0.265
18584746.0, 18590135.0, 0.265
18590135.0, 18599293.0, 0.265
18599293.0, 18599991.0, 0.265
18599991.0, 18607466.0, 0.265
18607466.0, 18617428.0, 0.266
18617428.0, 18620884.0, 0.266
18620884.0, 18642356.0, 0.266
18642356.0, 18644410.0, 0.266
18644410.0, 18647491.0, 0.266
18647491.0, 18647684.0, 0.237
18647684.0, 18655426.0, 0.2575
18655426.0, 18657423.0, 0.2575
18657423.0, 18658548.0, 0.2575
18658548.0, 18670538.0, 0.258
18670538.0, 18671807.0, 0.259
18671807.0, 18677367.0, 0.258
18677367.0, 18681244.0, 0.284
18681244.0, 18682431.0, 0.2365
18682431.0, 18684338.0, 0.2365
18684338.0, 18696947.0, 0.237
18696947.0, 18709563.0, 0.2375
18709563.0, 18725085.0, 0.2805
18725085.0, 18736095.0, 0.2805
18736095.0, 18739081.0, 0.2785
18739081.0, 18741439.0, 0.279
18741439.0, 18745383.0, 0.282
18745383.0, 18753622.0, 0.282
18753622.0, 18765322.0, 0.276
18765322.0, 18780408.0, 0.276
18780408.0, 18780876.0, 0.277
18780876.0, 18787304.0, 0.277
18787304.0, 18790365.0, 0.277
18790365.0, 18798023.0, 0.277
18798023.0, 18800571.0, 0.277
18800571.0, 18807276.0, 0.277
18807276.0, 18813894.0, 0.277
18813894.0, 18815816.0, 0.278
18815816.0, 18816585.0, 0.278
18816585.0, 18819889.0, 0.278
18819889.0, 18823858.0, 0.278
18823858.0, 18830454.0, 0.278
18830454.0, 18830909.0, 0.1505
18830909.0, 18831643.0, 0.238
18831643.0, 18850183.0, 0.238
18850183.0, 18850374.0, 0.238
18850374.0, 18851523.0, 0.238
18851523.0, 18856324.0, 0.238
18856324.0, 18858936.0, 0.238
18858936.0, 18860145.0, 0.2465
18860145.0, 18861592.0, 0.2345
18861592.0, 18863005.0, 0.2345
18863005.0, 18864075.0, 0.2345
18864075.0, 18865324.0, 0.2345
18865324.0, 18871090.0, 0.2345
18871090.0, 18880965.0, 0.233
18880965.0, 18881759.0, 0.233
18881759.0, 18882762.0, 0.236
18882762.0, 18891511.0, 0.236
18891511.0, 18907131.0, 0.236
18907131.0, 18928487.0, 0.235
18928487.0, 18938752.0, 0.235
18938752.0, 18939877.0, 0.2225
18939877.0, 18940618.0, 0.2225
18940618.0, 18941130.0, 0.2225
18941130.0, 18943976.0, 0.2225
18943976.0, 18945592.0, 0.2225
18945592.0, 18962874.0, 0.2225
18962874.0, 18975139.0, 0.2225
18975139.0, 18982471.0, 0.2265
18982471.0, 18984543.0, 0.2265
18984543.0, 18995237.0, 0.2265
18995237.0, 19006937.0, 0.2585
19006937.0, 19007976.0, 0.2295
19007976.0, 19023160.0, 0.2295
19023160.0, 19036187.0, 0.2295
19036187.0, 19038323.0, 0.225
19038323.0, 19047214.0, 0.212
19047214.0, 19048487.0, 0.212
19048487.0, 19049091.0, 0.2045
19049091.0, 19057749.0, 0.2045
19057749.0, 19061113.0, 0.2045
19061113.0, 19063136.0, 0.2045
19063136.0, 19091362.0, 0.1925
19091362.0, 19093936.0, 0.1925
19093936.0, 19094190.0, 0.1925
19094190.0, 19096191.0, 0.1925
19096191.0, 19096425.0, 0.1925
19096425.0, 19101823.0, 0.1925
19101823.0, 19105622.0, 0.1925
19105622.0, 19108261.0, 0.191
19108261.0, 19111399.0, 0.191
19111399.0, 19114300.0, 0.199
19114300.0, 19118567.0, 0.199
19118567.0, 19119025.0, 0.199
19119025.0, 19121493.0, 0.199
19121493.0, 19123542.0, 0.199
19123542.0, 19132937.0, 0.1385
19132937.0, 19133259.0, 0.138
19133259.0, 19138489.0, 0.138
19138489.0, 19139200.0, 0.138
19139200.0, 19152733.0, 0.138
19152733.0, 19155902.0, 0.138
19155902.0, 19161293.0, 0.139
19161293.0, 19172344.0, 0.139
19172344.0, 19180586.0, 0.139
19180586.0, 19191073.0, 0.139
19191073.0, 19191577.0, 0.139
19191577.0, 19198914.0, 0.139
19198914.0, 19204396.0, 0.139
19204396.0, 19206132.0, 0.139
19206132.0, 19208589.0, 0.124
19208589.0, 19209709.0, 0.124
19209709.0, 19214555.0, 0.124
19214555.0, 19217559.0, 0.124
19217559.0, 19224041.0, 0.124
19224041.0, 19224166.0, 0.109
19224166.0, 19231680.0, 0.109
19231680.0, 19235221.0, 0.109
19235221.0, 19237939.0, 0.109
19237939.0, 19239177.0, 0.109
19239177.0, 19240553.0, 0.109
19240553.0, 19241563.0, 0.109
19241563.0, 19244202.0, 0.109
19244202.0, 19250998.0, 0.109
19250998.0, 19254738.0, 0.109
19254738.0, 19255706.0, 0.12
19255706.0, 19261551.0, 0.12
19261551.0, 19261918.0, 0.12
19261918.0, 19262887.0, 0.117
19262887.0, 19263386.0, 0.1165
19263386.0, 19264596.0, 0.114
19264596.0, 19266762.0, 0.114
19266762.0, 19273033.0, 0.114
19273033.0, 19280922.0, 0.114
19280922.0, 19284194.0, 0.114
19284194.0, 19287279.0, 0.114
19287279.0, 19293902.0, 0.114
19293902.0, 19296318.0, 0.114
19296318.0, 19296321.0, 0.114
19296321.0, 19296528.0, 0.114
19296528.0, 19297536.0, 0.1145
19297536.0, 19299090.0, 0.1145
19299090.0, 19303049.0, 0.1145
19303049.0, 19309732.0, 0.1145
19309732.0, 19309973.0, 0.1135
19309973.0, 19317920.0, 0.1135
19317920.0, 19319100.0, 0.114
19319100.0, 19337294.0, 0.114
19337294.0, 19337920.0, 0.114
19337920.0, 19342863.0, 0.1115
19342863.0, 19342921.0, 0.1115
19342921.0, 19352529.0, 0.1115
19352529.0, 19353796.0, 0.1115
19353796.0, 19358016.0, 0.1115
19358016.0, 19361600.0, 0.1115
19361600.0, 19367009.0, 0.1115
19367009.0, 19381262.0, 0.1115
19381262.0, 19381795.0, 0.1315
19381795.0, 19382802.0, 0.1315
19382802.0, 19390497.0, 0.1315
19390497.0, 19390506.0, 0.1305
19390506.0, 19397870.0, 0.1305
19397870.0, 19397953.0, 0.1305
19397953.0, 19398930.0, 0.1305
19398930.0, 19409096.0, 0.1305
19409096.0, 19426745.0, 0.131
19426745.0, 19440340.0, 0.0675
19440340.0, 19451438.0, 0.069
19451438.0, 19453608.0, 0.069
19453608.0, 19454456.0, 0.069
19454456.0, 19457218.0, 0.069
19457218.0, 19459391.0, 0.0725
19459391.0, 19461196.0, 0.0725
19461196.0, 19463802.0, 0.0725
19463802.0, 19475340.0, 0.0725
19475340.0, 19479800.0, 0.0725
19479800.0, 19480997.0, 0.0725
19480997.0, 19482101.0, 0.0725
19482101.0, 19485349.0, 0.0725
19485349.0, 19490460.0, 0.0725
19490460.0, 19500816.0, 0.0725
19500816.0, 19500885.0, 0.0725
19500885.0, 19501330.0, 0.074
19501330.0, 19541551.0, 0.074
19541551.0, 19546496.0, 0.0745
19546496.0, 19546973.0, 0.0745
19546973.0, 19548435.0, 0.0745
19548435.0, 19557537.0, 0.0745
19557537.0, 19565557.0, 0.0745
19565557.0, 19572837.0, 0.0745
19572837.0, 19574536.0, 0.0745
19574536.0, 19581170.0, 0.0745
19581170.0, 19599455.0, 0.0745
19599455.0, 19600207.0, 0.0745
19600207.0, 19601553.0, 0.075
19601553.0, 19611151.0, 0.075
19611151.0, 19615596.0, 0.075
19615596.0, 19617445.0, 0.075
19617445.0, 19620597.0, 0.0755
19620597.0, 19630675.0, 0.0755
19630675.0, 19632945.0, 0.0755
19632945.0, 19657074.0, 0.075
19657074.0, 19671510.0, 0.075
19671510.0, 19672934.0, 0.075
19672934.0, 19679255.0, 0.075
19679255.0, 19682997.0, 0.075
19682997.0, 19688479.0, 0.075
19688479.0, 19689651.0, 0.075
19689651.0, 19704024.0, 0.075
19704024.0, 19709108.0, 0.075
19709108.0, 19712720.0, 0.075
19712720.0, 19715501.0, 0.075
19715501.0, 19715833.0, 0.0735
19715833.0, 19717258.0, 0.074
19717258.0, 19734271.0, 0.074
19734271.0, 19744226.0, 0.0735
19744226.0, 19748639.0, 0.0735
19748639.0, 19752115.0, 0.0735
19752115.0, 19763025.0, 0.0745
19763025.0, 19786067.0, 0.0745
19786067.0, 19786655.0, 0.0745
19786655.0, 19797615.0, 0.0745
19797615.0, 19798866.0, 0.0745
19798866.0, 19799010.0, 0.0745
19799010.0, 19807222.0, 0.0745
19807222.0, 19813477.0, 0.0745
19813477.0, 19814385.0, 0.0745
19814385.0, 19814736.0, 0.0745
19814736.0, 19817963.0, 0.0745
19817963.0, 19818037.0, 0.0745
19818037.0, 19821058.0, 0.0745
19821058.0, 19822649.0, 0.0745
19822649.0, 19825310.0, 0.0745
19825310.0, 19828984.0, 0.0745
19828984.0, 19832236.0, 0.0745
19832236.0, 19844638.0, 0.086
19844638.0, 19847298.0, 0.086
19847298.0, 19847330.0, 0.086
19847330.0, 19850530.0, 0.086
19850530.0, 19851549.0, 0.086
19851549.0, 19858179.0, 0.086
19858179.0, 19862475.0, 0.086
19862475.0, 19863638.0, 0.086
19863638.0, 19863871.0, 0.086
19863871.0, 19868242.0, 0.086
19868242.0, 19878159.0, 0.065
19878159.0, 19880374.0, 0.065
19880374.0, 19885921.0, 0.065
19885921.0, 19890418.0, 0.065
19890418.0, 19891723.0, 0.065
19891723.0, 19900018.0, 0.065
19900018.0, 19910396.0, 0.065
19910396.0, 19912767.0, 0.065
19912767.0, 19921176.0, 0.0115
19921176.0, 19924150.0, 0.0115
19924150.0, 19926077.0, 0.0115
19926077.0, 19927262.0, 0.0115
19927262.0, 19939489.0, 0.0115
19939489.0, 19944225.0, 0.0115
19944225.0, 19954458.0, 0.0115
19954458.0, 19955870.0, 0.0115
19955870.0, 19973881.0, 0.0115
19973881.0, 19978247.0, 0.0
19978247.0, 19983287.0, 0.0
19983287.0, 19985902.0, 0.0
19985902.0, 19987466.0, 0.0
19987466.0, 19987738.0, 0.0
19987738.0, 19990000.0, 0.0
19990000.0, 20000475.0, 0.0
20000475.0, 20002918.0, 0.0
20002918.0, 20005378.0, 0.0
20005378.0, 20009816.0, 0.0
20009816.0, 20015607.0, 0.0
20015607.0, 20018516.0, 0.0
20018516.0, 20046272.0, 0.0
20046272.0, 20049881.0, 0.0
20049881.0, 20055060.0, 0.0225
20055060.0, 20061291.0, 0.0225
20061291.0, 20063162.0, 0.0225
20063162.0, 20065551.0, 0.0225
20065551.0, 20071356.0, 0.024
20071356.0, 20073021.0, 0.024
20073021.0, 20077120.0, 0.024
20077120.0, 20098626.0, 0.024
20098626.0, 20109295.0, 0.024
20109295.0, 20110557.0, 0.024
20110557.0, 20113067.0, 0.024
20113067.0, 20122330.0, 0.024
20122330.0, 20126432.0, 0.024
20126432.0, 20131111.0, 0.024
20131111.0, 20146196.0, 0.024
20146196.0, 20147562.0, 0.024
20147562.0, 20162426.0, 0.024
20162426.0, 20165713.0, 0.024
20165713.0, 20165869.0, 0.0315
20165869.0, 20170265.0, 0.0315
20170265.0, 20176007.0, 0.0315
20176007.0, 20188452.0, 0.0315
20188452.0, 20197200.0, 0.0315
20197200.0, 20215835.0, 0.0315
20215835.0, 20220116.0, 0.0315
20220116.0, 20221019.0, 0.0315
20221019.0, 20224846.0, 0.0315
20224846.0, 20224922.0, 0.0315
20224922.0, 20227961.0, 0.0315
20227961.0, 20234847.0, 0.0315
20234847.0, 20236842.0, 0.0315
20236842.0, 20237580.0, 0.0315
20237580.0, 20237655.0, 0.0315
20237655.0, 20253106.0, 0.0315
20253106.0, 20254035.0, 0.0315
20254035.0, 20256235.0, 0.0315
20256235.0, 20258549.0, 0.0315
20258549.0, 20258995.0, 0.0315
20258995.0, 20260442.0, 0.0315
20260442.0, 20267759.0, 0.0315
20267759.0, 20269653.0, 0.0315
20269653.0, 20272553.0, 0.0315
20272553.0, 20281960.0, 0.0315
20281960.0, 20287780.0, 0.0315
20287780.0, 20297470.0, 0.0315
20297470.0, 20301700.0, 0.0315
20301700.0, 20306694.0, 0.0315
20306694.0, 20308404.0, 0.0315
20308404.0, 20309824.0, 0.0315
20309824.0, 20311180.0, 0.0315
20311180.0, 20311919.0, 0.0315
20311919.0, 20312673.0, 0.0315
20312673.0, 20331074.0, 0.0315
20331074.0, 20348545.0, 0.0315
20348545.0, 20348998.0, 0.0315
20348998.0, 20361515.0, 0.0315
20361515.0, 20362350.0, 0.0315
20362350.0, 20364110.0, 0.0315
20364110.0, 20364347.0, 0.0315
20364347.0, 20367365.0, 0.0315
20367365.0, 20367497.0, 0.0315
20367497.0, 20368365.0, 0.0315
20368365.0, 20374065.0, 0.0315
20374065.0, 20374966.0, 0.0315
20374966.0, 20391869.0, 0.034
20391869.0, 20394390.0, 0.034
20394390.0, 20395675.0, 0.034
20395675.0, 20395704.0, 0.034
20395704.0, 20395908.0, 0.0485
20395908.0, 20401720.0, 0.049
20401720.0, 20410755.0, 0.049
20410755.0, 20415067.0, 0.049
20415067.0, 20419660.0, 0.049
20419660.0, 20423854.0, 0.049
20423854.0, 20426293.0, 0.049
20426293.0, 20433632.0, 0.049
20433632.0, 20440146.0, 0.049
20440146.0, 20444265.0, 0.049
20444265.0, 20460198.0, 0.049
20460198.0, 20468733.0, 0.049
20468733.0, 20468997.0, 0.049
20468997.0, 20478924.0, 0.049
20478924.0, 20479057.0, 0.0485
20479057.0, 20490270.0, 0.0485
20490270.0, 20490435.0, 0.0485
20490435.0, 20491135.0, 0.0485
20491135.0, 20497226.0, 0.0485
20497226.0, 20499278.0, 0.048
20499278.0, 20502963.0, 0.048
20502963.0, 20507121.0, 0.048
20507121.0, 20550890.0, 0.048
20550890.0, 20557982.0, 0.048
20557982.0, 20588487.0, 0.047
20588487.0, 20589862.0, 0.047
20589862.0, 20590142.0, 0.047
20590142.0, 20592050.0, 0.047
20592050.0, 20602212.0, 0.047
20602212.0, 20611233.0, 0.047
20611233.0, 20616442.0, 0.047
20616442.0, 20618628.0, 0.047
20618628.0, 20621343.0, 0.047
20621343.0, 20621674.0, 0.047
20621674.0, 20621857.0, 0.0525
20621857.0, 20622500.0, 0.0015
20622500.0, 20629108.0, 0.0015
20629108.0, 20632498.0, 0.0015
20632498.0, 20633268.0, 0.0015
20633268.0, 20636298.0, 0.0015
20636298.0, 20646009.0, 0.0015
20646009.0, 20650362.0, 0.0015
20650362.0, 20652319.0, 0.0015
20652319.0, 20655915.0, 0.0015
20655915.0, 20656510.0, 0.0015
20656510.0, 20660238.0, 0.0015
20660238.0, 20666927.0, 0.0015
20666927.0, 20672117.0, 0.0015
20672117.0, 20678639.0, 0.0015
20678639.0, 20680748.0, 0.0015
20680748.0, 20685247.0, 0.0015
20685247.0, 20690538.0, 0.005
20690538.0, 20695735.0, 0.005
20695735.0, 20704425.0, 0.005
20704425.0, 20708254.0, 0.005
20708254.0, 20709632.0, 0.005
20709632.0, 20710933.0, 0.005
20710933.0, 20719399.0, 0.005
20719399.0, 20725068.0, 0.005
20725068.0, 20727139.0, 0.045
20727139.0, 20734023.0, 0.045
20734023.0, 20738749.0, 0.045
20738749.0, 20743009.0, 0.045
20743009.0, 20743996.0, 0.0415
20743996.0, 20754989.0, 0.0415
20754989.0, 20756925.0, 0.0415
20756925.0, 20758504.0, 0.0415
20758504.0, 20758816.0, 0.0415
20758816.0, 20761544.0, 0.0415
20761544.0, 20762902.0, 0.0415
20762902.0, 20771802.0, 0.0415
20771802.0, 20780541.0, 0.0415
20780541.0, 20793073.0, 0.0415
20793073.0, 20806111.0, 0.0415
20806111.0, 20813754.0, 0.0415
20813754.0, 20820605.0, 0.0415
20820605.0, 20820943.0, 0.104
20820943.0, 20822948.0, 0.104
20822948.0, 20829292.0, 0.1005
20829292.0, 20837580.0, 0.1
20837580.0, 20840120.0, 0.1
20840120.0, 20840241.0, 0.1
20840241.0, 20857498.0, 0.113
20857498.0, 20860751.0, 0.113
20860751.0, 20870835.0, 0.113
20870835.0, 20873407.0, 0.113
20873407.0, 20889790.0, 0.113
20889790.0, 20890961.0, 0.103
20890961.0, 20892510.0, 0.103
20892510.0, 20902691.0, 0.103
20902691.0, 20913882.0, 0.1035
20913882.0, 20915694.0, 0.1035
20915694.0, 20922937.0, 0.1035
20922937.0, 20925382.0, 0.1035
20925382.0, 20927346.0, 0.1035
20927346.0, 20933910.0, 0.1035
20933910.0, 20951787.0, 0.1035
20951787.0, 20954758.0, 0.17
20954758.0, 20957338.0, 0.1715
20957338.0, 20963944.0, 0.1715
20963944.0, 20964497.0, 0.1725
20964497.0, 20967031.0, 0.1725
20967031.0, 20981874.0, 0.1645
20981874.0, 20982700.0, 0.165
20982700.0, 20991311.0, 0.165
20991311.0, 20991608.0, 0.165
20991608.0, 21000307.0, 0.165
21000307.0, 21001705.0, 0.1645
21001705.0, 21006707.0, 0.1645
21006707.0, 21010077.0, 0.1645
21010077.0, 21010686.0, 0.1645
21010686.0, 21015104.0, 0.1645
21015104.0, 21016820.0, 0.1615
21016820.0, 21027911.0, 0.1615
21027911.0, 21028569.0, 0.161
21028569.0, 21047104.0, 0.161
21047104.0, 21060189.0, 0.161
21060189.0, 21073373.0, 0.1685
21073373.0, 21086077.0, 0.1715
21086077.0, 21092185.0, 0.1715
21092185.0, 21096786.0, 0.1715
21096786.0, 21099114.0, 0.1715
21099114.0, 21101477.0, 0.175
21101477.0, 21106903.0, 0.1765
21106903.0, 21115498.0, 0.1765
21115498.0, 21115744.0, 0.177
21115744.0, 21122520.0, 0.178
21122520.0, 21130655.0, 0.178
21130655.0, 21134613.0, 0.178
21134613.0, 21136123.0, 0.178
21136123.0, 21145567.0, 0.1775
21145567.0, 21146366.0, 0.1775
21146366.0, 21146903.0, 0.183
21146903.0, 21149425.0, 0.183
21149425.0, 21150032.0, 0.183
21150032.0, 21156115.0, 0.199
21156115.0, 21156368.0, 0.199
21156368.0, 21156670.0, 0.1985
21156670.0, 21165274.0, 0.1985
21165274.0, 21166599.0, 0.206
21166599.0, 21168710.0, 0.206
21168710.0, 21181237.0, 0.206
21181237.0, 21193505.0, 0.1965
21193505.0, 21204468.0, 0.1965
21204468.0, 21207857.0, 0.1965
21207857.0, 21215275.0, 0.1965
21215275.0, 21234034.0, 0.197
21234034.0, 21242924.0, 0.1365
21242924.0, 21250833.0, 0.1365
21250833.0, 21268330.0, 0.1365
21268330.0, 21270632.0, 0.137
21270632.0, 21280199.0, 0.137
21280199.0, 21285728.0, 0.132
21285728.0, 21292499.0, 0.132
21292499.0, 21299156.0, 0.132
21299156.0, 21302512.0, 0.139
21302512.0, 21304318.0, 0.138
21304318.0, 21310610.0, 0.1375
21310610.0, 21318205.0, 0.1375
21318205.0, 21319282.0, 0.138
21319282.0, 21335698.0, 0.138
21335698.0, 21344724.0, 0.138
21344724.0, 21358662.0, 0.139
21358662.0, 21370332.0, 0.139
21370332.0, 21375752.0, 0.139
21375752.0, 21379005.0, 0.139
21379005.0, 21383269.0, 0.139
21383269.0, 21383701.0, 0.139
21383701.0, 21390338.0, 0.139
21390338.0, 21395883.0, 0.139
21395883.0, 21401472.0, 0.139
21401472.0, 21414583.0, 0.139
21414583.0, 21417107.0, 0.14
21417107.0, 21419497.0, 0.14
21419497.0, 21420739.0, 0.14
21420739.0, 21423067.0, 0.14
21423067.0, 21423310.0, 0.14
21423310.0, 21444194.0, 0.1435
21444194.0, 21450489.0, 0.1405
21450489.0, 21453442.0, 0.1405
21453442.0, 21458560.0, 0.1405
21458560.0, 21468634.0, 0.1405
21468634.0, 21468693.0, 0.1405
21468693.0, 21478622.0, 0.1405
21478622.0, 21485423.0, 0.1405
21485423.0, 21485611.0, 0.1405
21485611.0, 21487375.0, 0.1405
21487375.0, 21497452.0, 0.1405
21497452.0, 21497950.0, 0.1405
21497950.0, 21502280.0, 0.141
21502280.0, 21511540.0, 0.141
21511540.0, 21512640.0, 0.141
21512640.0, 21513054.0, 0.141
21513054.0, 21517685.0, 0.141
21517685.0, 21525225.0, 0.141
21525225.0, 21557504.0, 0.141
21557504.0, 21558267.0, 0.141
21558267.0, 21562882.0, 0.141
21562882.0, 21564473.0, 0.141
21564473.0, 21576883.0, 0.141
21576883.0, 21583492.0, 0.141
21583492.0, 21585494.0, 0.141
21585494.0, 21585644.0, 0.1415
21585644.0, 21589865.0, 0.242
21589865.0, 21596197.0, 0.242
21596197.0, 21596237.0, 0.242
21596237.0, 21596524.0, 0.242
21596524.0, 21596914.0, 0.242
21596914.0, 21598653.0, 0.242
21598653.0, 21602304.0, 0.2405
21602304.0, 21604570.0, 0.2405
21604570.0, 21622130.0, 0.2405
21622130.0, 21644982.0, 0.2405
21644982.0, 21651295.0, 0.2405
21651295.0, 21651591.0, 0.238
21651591.0, 21654450.0, 0.2385
21654450.0, 21657024.0, 0.2135
21657024.0, 21658088.0, 0.2135
21658088.0, 21658375.0, 0.213
21658375.0, 21660301.0, 0.2145
21660301.0, 21667508.0, 0.2135
21667508.0, 21667993.0, 0.2135
21667993.0, 21669616.0, 0.22
21669616.0, 21671625.0, 0.22
21671625.0, 21684493.0, 0.22
21684493.0, 21690339.0, 0.22
21690339.0, 21701769.0, 0.2345
21701769.0, 21714179.0, 0.236
21714179.0, 21715489.0, 0.236
21715489.0, 21722788.0, 0.236
21722788.0, 21726919.0, 0.2365
21726919.0, 21732167.0, 0.2365
21732167.0, 21744014.0, 0.2365
21744014.0, 21759638.0, 0.2365
21759638.0, 21764866.0, 0.2365
21764866.0, 21786415.0, 0.2365
21786415.0, 21811737.0, 0.2075
21811737.0, 21814096.0, 0.2075
21814096.0, 21817342.0, 0.2075
21817342.0, 21824535.0, 0.2075
21824535.0, 21828892.0, 0.2075
21828892.0, 21830996.0, 0.204
21830996.0, 21838129.0, 0.2495
21838129.0, 21841624.0, 0.2495
21841624.0, 21848274.0, 0.2565
21848274.0, 21848642.0, 0.2565
21848642.0, 21851201.0, 0.2565
21851201.0, 21860836.0, 0.256
21860836.0, 21865111.0, 0.256
21865111.0, 21871216.0, 0.256
21871216.0, 21872011.0, 0.256
21872011.0, 21872306.0, 0.237
21872306.0, 21888333.0, 0.237
21888333.0, 21893399.0, 0.237
21893399.0, 21899185.0, 0.237
21899185.0, 21926443.0, 0.237
21926443.0, 21930591.0, 0.237
21930591.0, 21934585.0, 0.2295
21934585.0, 21938662.0, 0.2295
21938662.0, 21942838.0, 0.2295
21942838.0, 21946086.0, 0.2295
21946086.0, 21947427.0, 0.2295
21947427.0, 21950590.0, 0.2505
21950590.0, 21970599.0, 0.2505
21970599.0, 21973164.0, 0.2505
21973164.0, 21973625.0, 0.2505
21973625.0, 21973959.0, 0.2505
21973959.0, 21977008.0, 0.2505
21977008.0, 21983348.0, 0.249
21983348.0, 21994721.0, 0.2515
21994721.0, 21997022.0, 0.2515
21997022.0, 21997588.0, 0.2525
21997588.0, 21998303.0, 0.2525
21998303.0, 22035994.0, 0.2525
22035994.0, 22037942.0, 0.247
22037942.0, 22040244.0, 0.252
22040244.0, 22041730.0, 0.252
22041730.0, 22043262.0, 0.2455
22043262.0, 22047068.0, 0.2455
22047068.0, 22052138.0, 0.239
22052138.0, 22054926.0, 0.239
22054926.0, 22055452.0, 0.239
22055452.0, 22056948.0, 0.2385
22056948.0, 22060408.0, 0.2375
22060408.0, 22061110.0, 0.2515
22061110.0, 22062076.0, 0.234
22062076.0, 22064510.0, 0.234
22064510.0, 22073690.0, 0.234
22073690.0, 22075846.0, 0.234
22075846.0, 22079412.0, 0.234
22079412.0, 22081750.0, 0.234
22081750.0, 22088938.0, 0.234
22088938.0, 22089484.0, 0.233
22089484.0, 22090449.0, 0.233
22090449.0, 22092807.0, 0.248
22092807.0, 22114959.0, 0.249
22114959.0, 22120006.0, 0.249
